time,AAA,BBB,CCC,DDD,EEE
516,8805.22,1204.65,5020.47,9950.61,11972.84
517,8804.67,1204.82,5020.42,9950.87,11971.45
518,8805.0,1204.74,5019.75,9951.3,11971.82
519,8806.68,1204.79,5019.09,9951.35,11971.67
520,8806.72,1204.92,5019.11,9950.9,11971.08
521,8807.34,1205.13,5019.47,9949.78,11970.4
522,8805.51,1204.89,5019.31,9950.25,11969.23
523,8805.26,1204.89,5019.08,9949.96,11968.86
524,8806.12,1204.77,5019.56,9950.62,11969.77
525,8805.13,1204.8,5020.34,9950.06,11970.55
526,8803.66,1204.71,5020.72,9950.81,11971.77
527,8803.18,1204.55,5021.01,9950.69,11972.08
528,8803.01,1204.5,5020.89,9951.45,11971.31
529,8802.56,1204.6,5020.72,9952.75,11972.49
530,8803.4,1204.48,5020.86,9952.71,11973.39
531,8802.84,1204.42,5020.56,9952.81,11974.07
532,8801.66,1204.26,5021.24,9954.15,11973.85
533,8800.71,1204.22,5021.5,9953.32,11974.52
534,8800.43,1204.51,5022.28,9954.09,11974.09
535,8801.25,1204.36,5022.07,9954.06,11973.56
536,8802.26,1204.55,5021.83,9954.21,11975.4
537,8800.97,1204.42,5020.84,9953.25,11975.43
538,8802.19,1204.5,5021.31,9954.4,11976.8
539,8801.29,1204.84,5020.92,9954.28,11976.16
540,8800.63,1204.88,5020.36,9955.45,11974.86
541,8800.44,1205.06,5020.56,9956.34,11976.23
542,8798.96,1205.13,5021.07,9955.61,11975.79
543,8797.82,1205.15,5022.37,9955.87,11974.84
544,8796.66,1205.09,5022.33,9956.03,11973.03
545,8795.16,1205.07,5021.91,9956.39,11972.64
546,8795.25,1205.07,5021.76,9956.81,11973.7
547,8796.06,1205.02,5020.65,9957.82,11975.27
548,8795.28,1204.96,5020.65,9957.36,11975.91
549,8796.28,1205.02,5021.15,9957.6,11976.0
550,8796.54,1205.24,5021.9,9958.35,11978.3
551,8797.85,1205.34,5022.55,9957.6,11979.3
552,8797.28,1205.1,5021.64,9956.66,11979.22
553,8798.16,1204.82,5021.82,9956.74,11978.48
554,8798.38,1204.88,5021.39,9956.31,11977.48
555,8795.98,1204.74,5021.76,9957.25,11978.24
556,8793.93,1204.59,5022.63,9956.68,11976.03
557,8794.3,1204.51,5021.28,9957.84,11975.62
558,8795.26,1204.44,5021.69,9957.26,11974.26
559,8797.41,1204.32,5021.65,9955.22,11973.54
560,8798.65,1204.1,5021.56,9954.7,11973.81
561,8798.31,1204.35,5021.76,9954.49,11974.77
562,8799.37,1204.31,5021.81,9954.49,11971.52
563,8800.86,1204.3,5022.16,9952.56,11971.33
564,8800.26,1204.3,5022.19,9952.57,11971.99
565,8799.79,1204.25,5021.58,9952.65,11972.63
566,8800.06,1204.49,5021.75,9953.34,11973.13
567,8799.1,1204.53,5021.05,9953.9,11974.2
568,8798.95,1204.48,5020.5,9954.94,11974.04
569,8799.66,1204.4,5020.15,9954.2,11971.96
570,8799.14,1204.32,5020.14,9953.67,11971.76
571,8798.28,1204.43,5020.31,9953.57,11969.81
572,8798.16,1204.44,5020.78,9954.2,11970.45
573,8797.19,1204.6,5021.16,9954.88,11968.56
574,8797.91,1204.36,5021.32,9954.32,11967.81
575,8798.26,1204.54,5020.59,9955.08,11966.66
576,8798.33,1204.62,5021.03,9954.47,11967.13
577,8798.42,1204.63,5020.41,9953.29,11965.92
578,8798.65,1204.33,5020.44,9953.78,11966.13
579,8799.25,1204.5,5020.31,9953.5,11963.96
580,8799.69,1204.58,5020.54,9955.48,11963.17
581,8798.58,1204.58,5020.23,9955.63,11962.4
582,8798.32,1204.68,5020.06,9954.92,11960.49
583,8798.68,1204.57,5020.18,9955.62,11961.77
584,8797.53,1204.34,5020.28,9956.78,11961.05
585,8797.35,1204.34,5020.24,9957.14,11961.79
586,8798.51,1204.42,5020.16,9956.53,11960.51
587,8796.61,1204.25,5020.79,9957.49,11959.9
588,8799.45,1204.15,5020.55,9958.83,11958.08
589,8798.0,1204.41,5020.16,9959.47,11957.26
590,8798.79,1204.35,5020.25,9959.44,11957.28
591,8797.3,1204.08,5019.82,9958.83,11957.92
592,8796.75,1204.0,5019.21,9958.68,11956.64
593,8795.86,1203.95,5019.25,9958.16,11957.1
594,8796.42,1204.0,5017.97,9957.36,11958.32
595,8795.76,1203.92,5018.32,9956.59,11959.05
596,8795.15,1204.07,5018.08,9959.02,11960.22
597,8796.6,1204.35,5018.02,9958.59,11960.03
598,8796.84,1204.47,5017.96,9957.21,11962.23
599,8796.14,1204.42,5017.8,9956.4,11962.37
600,8795.99,1204.47,5018.06,9957.27,11963.09
601,8793.54,1204.47,5018.75,9957.98,11963.18
602,8793.79,1204.63,5019.72,9957.54,11961.55
603,8794.1,1204.86,5019.38,9957.51,11961.54
604,8794.28,1204.89,5020.44,9956.38,11960.71
605,8794.91,1205.2,5021.21,9957.93,11960.59
606,8794.52,1205.17,5021.22,9957.14,11960.22
607,8794.48,1205.1,5020.83,9957.25,11960.88
608,8794.35,1205.11,5020.18,9956.75,11960.95
609,8793.19,1204.97,5019.89,9957.3,11959.11
610,8793.17,1205.08,5018.82,9957.06,11958.54
611,8794.51,1204.97,5018.65,9956.85,11958.37
612,8795.09,1204.87,5018.17,9957.68,11960.02
613,8796.29,1204.61,5018.92,9957.39,11959.83
614,8796.16,1204.51,5019.52,9958.02,11960.0
615,8795.26,1204.45,5018.66,9958.85,11961.81
616,8795.04,1204.39,5018.95,9957.92,11959.67
617,8795.85,1204.38,5018.39,9958.31,11958.81
618,8795.25,1204.4,5018.03,9958.13,11956.58
619,8794.86,1204.42,5018.54,9957.23,11955.12
620,8795.54,1204.41,5018.89,9958.36,11954.97
621,8795.49,1204.47,5018.85,9958.65,11953.6
622,8794.47,1204.45,5017.98,9960.23,11952.6
623,8794.7,1204.26,5018.33,9959.41,11952.76
624,8795.33,1204.09,5018.34,9958.98,11952.13
625,8794.54,1204.11,5018.17,9957.33,11951.73
626,8794.25,1204.19,5018.88,9956.25,11950.13
627,8794.05,1204.26,5018.63,9956.36,11948.78
628,8795.27,1204.29,5019.07,9957.87,11947.6
629,8795.57,1204.41,5018.16,9958.59,11948.22
630,8795.98,1204.41,5019.33,9958.55,11948.96
631,8796.14,1204.52,5018.11,9955.67,11949.62
632,8796.03,1204.72,5017.54,9954.51,11950.01
633,8795.46,1204.37,5016.88,9953.95,11949.28
634,8794.84,1204.49,5017.15,9953.22,11948.78
635,8794.88,1204.42,5017.64,9953.68,11948.34
636,8795.15,1204.45,5017.9,9953.63,11949.92
637,8796.5,1204.52,5018.32,9954.3,11951.16
638,8797.1,1204.62,5018.79,9953.81,11950.52
639,8798.28,1204.6,5019.34,9952.84,11951.8
640,8798.23,1204.64,5019.02,9951.9,11951.24
641,8799.3,1204.83,5018.32,9952.46,11948.96
642,8800.97,1204.9,5018.57,9954.29,11947.64
643,8801.08,1204.7,5019.67,9952.8,11948.16
644,8800.31,1204.67,5019.65,9952.2,11949.0
645,8800.37,1204.56,5018.66,9950.52,11949.6
646,8800.51,1204.77,5018.69,9949.55,11950.89
647,8799.85,1204.65,5017.34,9952.24,11949.36
648,8798.79,1204.5,5017.65,9950.5,11948.78
649,8798.17,1204.45,5017.45,9950.53,11947.51
650,8797.94,1204.56,5017.73,9949.1,11948.07
651,8797.49,1204.58,5018.08,9950.18,11947.93
652,8797.18,1204.79,5017.65,9948.57,11946.79
653,8796.76,1204.86,5017.69,9947.69,11946.74
654,8795.1,1204.91,5017.64,9946.25,11948.9
655,8794.46,1204.99,5016.74,9944.73,11946.41
656,8794.69,1205.08,5016.56,9944.95,11948.04
657,8794.48,1205.24,5015.77,9944.82,11946.78
658,8795.78,1205.23,5014.81,9944.61,11944.18
659,8796.38,1205.32,5015.2,9943.6,11943.25
660,8796.77,1205.32,5014.33,9942.29,11942.59
661,8797.21,1205.27,5013.36,9941.92,11940.96
662,8796.21,1205.25,5013.51,9942.64,11941.38
663,8796.9,1205.32,5013.5,9942.48,11942.39
664,8794.73,1205.24,5013.39,9941.51,11941.16
665,8794.22,1205.12,5013.86,9941.16,11942.29
666,8793.39,1205.08,5013.5,9940.87,11941.64
667,8793.76,1205.08,5013.57,9941.95,11942.41
668,8794.32,1205.08,5013.55,9941.79,11942.63
669,8793.76,1204.86,5014.26,9939.87,11944.51
670,8793.15,1205.03,5014.69,9942.51,11945.36
671,8793.7,1205.06,5014.14,9941.93,11944.02
672,8794.2,1204.99,5015.32,9940.98,11944.73
673,8792.8,1205.01,5015.72,9939.87,11945.22
674,8793.13,1204.96,5016.26,9939.28,11945.19
675,8794.35,1204.95,5016.86,9939.27,11945.72
676,8794.79,1205.0,5017.84,9939.98,11944.62
677,8796.4,1204.92,5018.66,9940.3,11945.06
678,8795.67,1205.07,5018.39,9939.8,11944.79
679,8795.75,1204.87,5018.17,9938.87,11943.99
680,8795.99,1204.8,5018.61,9938.37,11945.86
681,8797.91,1204.84,5018.43,9938.72,11945.3
682,8799.29,1204.8,5017.98,9937.9,11945.68
683,8798.3,1204.63,5017.74,9937.41,11946.85
684,8797.49,1204.57,5017.75,9936.43,11947.92
685,8796.51,1204.66,5017.95,9936.41,11948.75
686,8795.72,1204.73,5018.24,9936.49,11948.91
687,8796.17,1204.59,5019.19,9937.71,11949.18
688,8797.58,1204.68,5019.08,9938.49,11949.67
689,8798.86,1204.73,5018.91,9938.77,11947.81
690,8797.87,1204.71,5018.8,9941.01,11947.86
691,8797.59,1204.6,5019.37,9941.7,11946.91
692,8799.02,1204.78,5019.32,9941.75,11946.81
693,8799.41,1204.7,5019.37,9942.62,11945.7
694,8800.14,1204.61,5019.96,9939.92,11945.89
695,8800.53,1204.81,5019.88,9938.77,11945.4
696,8800.6,1204.74,5019.95,9938.3,11943.38
697,8799.89,1204.62,5020.49,9938.99,11942.99
698,8799.99,1204.66,5020.73,9938.4,11942.24
699,8799.36,1204.55,5021.17,9938.67,11942.48
700,8799.89,1204.57,5020.8,9939.6,11943.6
701,8799.4,1204.64,5020.67,9938.25,11942.87
702,8800.56,1204.76,5020.21,9938.82,11944.04
703,8799.12,1204.8,5020.96,9936.58,11941.4
704,8799.34,1204.72,5020.48,9937.03,11940.87
705,8799.73,1204.81,5019.23,9936.45,11940.74
706,8799.98,1204.61,5020.13,9937.95,11939.31
707,8800.07,1204.77,5020.08,9936.68,11938.22
708,8798.96,1204.82,5020.62,9933.48,11935.45
709,8798.91,1204.93,5020.41,9933.64,11935.7
710,8798.2,1204.79,5020.76,9933.44,11935.14
711,8799.62,1204.81,5020.84,9934.28,11934.44
712,8799.93,1204.74,5020.78,9935.3,11933.6
713,8800.33,1204.6,5019.69,9936.16,11932.76
714,8798.3,1204.68,5020.57,9935.05,11932.46
715,8798.14,1204.66,5020.64,9934.45,11930.85
716,8798.42,1204.65,5020.47,9933.33,11932.44
717,8798.99,1204.67,5020.16,9933.08,11933.64
718,8798.92,1204.8,5019.34,9933.38,11934.42
719,8799.39,1204.85,5019.15,9932.72,11932.77
720,8800.5,1204.77,5019.88,9932.48,11933.28
721,8801.73,1204.52,5019.85,9931.6,11935.48
722,8800.86,1204.52,5019.04,9929.75,11936.2
723,8800.9,1204.64,5018.2,9929.45,11933.56
724,8801.79,1204.65,5018.78,9929.99,11933.11
725,8804.48,1204.69,5019.5,9930.63,11933.85
726,8805.01,1204.57,5019.11,9931.97,11934.67
727,8805.76,1204.58,5018.62,9930.29,11935.62
728,8805.74,1204.66,5018.29,9930.89,11936.12
729,8804.55,1204.69,5018.92,9928.99,11936.27
730,8804.54,1204.66,5018.77,9929.8,11936.6
731,8804.64,1204.68,5019.69,9929.72,11936.65
732,8805.25,1204.71,5019.41,9930.03,11938.08
733,8805.7,1204.83,5019.89,9931.38,11937.51
734,8805.41,1204.76,5020.76,9930.07,11937.39
735,8804.92,1204.72,5021.34,9929.95,11937.54
736,8804.36,1204.73,5021.49,9930.09,11939.92
737,8804.53,1204.82,5021.41,9930.32,11939.66
738,8804.11,1204.77,5021.15,9929.27,11938.79
739,8803.99,1204.64,5021.02,9928.41,11938.27
740,8803.89,1204.3,5020.84,9927.36,11939.22
741,8803.73,1204.19,5021.13,9926.68,11938.85
742,8804.18,1204.18,5021.44,9925.97,11937.15
743,8802.99,1204.25,5021.46,9926.36,11937.62
744,8803.6,1204.34,5021.16,9927.11,11938.12
745,8804.87,1204.56,5022.08,9926.76,11937.72
746,8804.38,1204.6,5023.18,9926.5,11940.0
747,8803.18,1204.7,5023.58,9926.54,11941.63
748,8804.1,1204.75,5023.71,9927.7,11942.22
749,8804.24,1204.65,5023.13,9927.9,11943.47
750,8805.41,1204.61,5023.9,9926.83,11942.94
751,8804.43,1204.51,5023.66,9926.68,11940.95
752,8805.88,1204.55,5023.54,9928.47,11940.22
753,8806.58,1204.5,5023.96,9930.23,11940.62
754,8806.75,1204.49,5024.46,9930.81,11941.45
755,8807.75,1204.3,5023.8,9931.59,11941.12
756,8809.65,1204.4,5024.25,9930.71,11939.02
757,8811.3,1204.4,5024.15,9932.42,11938.14
758,8810.93,1204.36,5024.99,9931.99,11937.22
759,8809.86,1204.25,5025.1,9933.13,11937.31
760,8810.93,1204.29,5025.47,9932.08,11935.77
761,8811.09,1204.26,5026.21,9931.93,11935.08
762,8810.49,1204.23,5027.64,9932.27,11936.04
763,8811.57,1204.33,5027.78,9932.25,11937.47
764,8811.08,1204.43,5028.22,9931.96,11939.36
765,8811.94,1204.48,5028.06,9932.13,11940.49
766,8810.86,1204.62,5027.79,9931.92,11939.47
767,8810.66,1204.51,5028.47,9931.4,11939.01
768,8812.61,1204.6,5028.96,9934.47,11937.09
769,8813.4,1204.52,5029.31,9935.2,11937.83
770,8814.03,1204.25,5028.69,9934.4,11939.31
771,8814.45,1204.24,5028.37,9935.15,11939.13
772,8815.25,1204.07,5027.98,9936.25,11938.8
773,8814.8,1203.91,5026.82,9936.98,11939.36
774,8813.95,1203.65,5026.8,9936.3,11939.95
775,8813.37,1203.63,5026.69,9937.76,11938.44
776,8814.11,1203.76,5027.38,9936.38,11938.01
777,8813.2,1203.71,5026.9,9936.89,11938.65
778,8812.2,1203.73,5026.24,9938.09,11938.36
779,8812.09,1203.64,5026.91,9936.12,11937.85
780,8813.54,1203.68,5027.05,9935.22,11939.93
781,8813.14,1203.74,5027.03,9935.23,11938.12
782,8814.46,1203.75,5026.42,9935.17,11938.47
783,8814.35,1203.66,5026.83,9935.36,11937.63
784,8814.52,1203.71,5027.11,9934.8,11936.49
785,8814.65,1203.64,5026.1,9934.63,11935.27
786,8814.79,1203.62,5026.28,9932.79,11936.07
787,8814.23,1203.56,5026.98,9933.38,11936.08
788,8814.77,1203.52,5026.17,9932.96,11935.18
789,8815.78,1203.51,5025.08,9933.85,11936.28
790,8816.26,1203.37,5024.91,9933.1,11936.37
791,8818.05,1203.37,5024.54,9933.26,11936.16
792,8818.97,1203.32,5025.12,9932.59,11936.73
793,8820.03,1203.5,5025.68,9933.88,11935.07
794,8819.85,1203.54,5025.84,9932.98,11935.9
795,8821.03,1203.56,5026.45,9935.04,11938.24
796,8820.74,1203.52,5026.28,9935.87,11938.92
797,8820.72,1203.57,5025.97,9933.67,11938.66
798,8821.14,1203.62,5026.74,9932.72,11937.61
799,8821.07,1203.45,5027.38,9933.65,11938.73
800,8822.17,1203.53,5027.09,9933.52,11938.22
801,8820.8,1203.33,5027.46,9932.53,11939.27
802,8821.42,1203.25,5027.93,9934.38,11939.61
803,8820.37,1203.37,5028.0,9934.54,11938.27
804,8820.65,1203.34,5027.69,9934.95,11941.16
805,8819.39,1203.35,5027.98,9936.18,11940.42
806,8818.14,1203.7,5027.03,9934.89,11942.1
807,8817.9,1203.65,5025.97,9934.56,11942.87
808,8818.41,1203.56,5025.52,9934.4,11942.51
809,8818.98,1203.46,5025.81,9935.34,11942.81
810,8817.41,1203.33,5025.58,9934.39,11944.57
811,8817.59,1203.42,5026.46,9934.18,11945.72
812,8816.89,1203.28,5025.93,9932.61,11944.96
813,8818.08,1203.22,5026.16,9933.58,11944.07
814,8819.05,1203.43,5025.57,9934.29,11945.7
815,8818.45,1203.41,5025.25,9933.69,11945.74
816,8817.26,1203.36,5024.89,9932.99,11946.27
817,8817.39,1203.35,5024.89,9934.87,11946.71
818,8817.47,1203.18,5025.34,9933.65,11945.33
819,8817.85,1203.05,5025.46,9934.37,11945.53
820,8817.87,1202.95,5025.46,9933.82,11946.34
821,8817.79,1203.12,5025.41,9934.91,11945.17
822,8820.03,1203.04,5025.12,9935.31,11945.43
823,8819.46,1202.97,5025.47,9934.74,11944.96
824,8819.8,1202.77,5025.27,9936.28,11944.79
825,8818.27,1202.77,5025.12,9935.74,11944.71
826,8818.44,1202.54,5024.9,9935.67,11944.76
827,8816.74,1202.61,5024.3,9935.66,11945.19
828,8818.59,1202.75,5025.02,9935.52,11944.12
829,8819.72,1202.93,5024.92,9933.44,11944.2
830,8819.27,1203.23,5025.0,9931.86,11944.02
831,8818.95,1203.29,5025.06,9933.34,11944.01
832,8816.64,1203.14,5025.44,9934.41,11945.19
833,8816.65,1203.17,5026.21,9934.28,11945.49
834,8817.09,1203.13,5026.29,9934.6,11945.05
835,8817.22,1203.1,5026.81,9934.43,11945.83
836,8816.58,1203.26,5026.71,9934.77,11942.95
837,8817.16,1203.39,5027.59,9934.54,11944.33
838,8816.81,1203.12,5027.79,9934.2,11945.99
839,8816.74,1203.15,5027.32,9935.15,11944.71
840,8817.04,1203.02,5027.59,9934.1,11945.86
841,8816.38,1202.97,5027.84,9933.89,11947.42
842,8816.05,1202.87,5027.81,9933.25,11945.33
843,8817.37,1202.88,5028.32,9933.37,11944.68
844,8818.14,1202.98,5028.1,9931.54,11944.22
845,8817.94,1203.22,5028.75,9933.45,11946.49
846,8818.17,1203.32,5029.2,9933.44,11946.48
847,8817.54,1203.33,5030.19,9933.28,11947.58
848,8818.33,1203.34,5030.26,9933.26,11946.85
849,8817.81,1203.32,5030.56,9935.03,11949.6
850,8818.61,1203.22,5030.96,9935.24,11948.47
851,8817.95,1203.17,5031.42,9934.33,11949.81
852,8818.02,1203.08,5030.83,9933.8,11948.97
853,8818.45,1202.79,5031.05,9934.5,11950.93
854,8818.11,1202.97,5031.31,9933.51,11952.89
855,8819.37,1202.83,5031.12,9933.46,11950.85
856,8820.3,1202.87,5031.12,9931.42,11949.67
857,8820.03,1203.02,5030.53,9930.26,11950.2
858,8818.71,1203.01,5031.19,9929.92,11946.38
859,8817.98,1202.92,5031.63,9928.85,11943.75
860,8818.8,1202.9,5032.04,9926.6,11944.59
861,8820.1,1202.92,5031.8,9926.25,11944.41
862,8820.98,1202.96,5032.01,9924.96,11943.67
863,8822.03,1203.01,5032.15,9925.5,11944.92
864,8822.0,1203.03,5033.31,9924.4,11942.49
865,8822.7,1202.94,5032.1,9924.11,11940.58
866,8822.29,1202.8,5031.35,9925.35,11941.06
867,8823.66,1202.79,5031.0,9926.69,11942.13
868,8824.11,1202.86,5031.47,9926.21,11942.38
869,8822.97,1202.74,5030.75,9926.62,11944.18
870,8822.59,1202.7,5031.12,9926.63,11946.89
871,8821.06,1202.57,5031.14,9927.92,11944.87
872,8820.02,1202.63,5031.02,9928.08,11944.46
873,8818.89,1202.67,5031.07,9929.92,11943.52
874,8818.21,1202.64,5030.0,9929.51,11941.89
875,8817.41,1202.71,5029.77,9929.24,11942.28
876,8817.3,1202.91,5030.31,9931.03,11943.19
877,8817.6,1202.73,5029.91,9932.76,11943.38
878,8817.95,1202.77,5029.58,9932.36,11944.13
879,8817.57,1202.62,5028.67,9931.56,11944.37
880,8817.19,1202.61,5027.81,9932.01,11944.58
881,8817.42,1202.64,5027.27,9931.62,11943.31
882,8817.75,1202.7,5026.38,9931.0,11944.12
883,8818.72,1202.67,5026.17,9930.19,11946.35
884,8819.04,1202.88,5025.99,9929.36,11945.44
885,8819.08,1202.88,5025.72,9929.17,11944.56
886,8820.39,1202.95,5025.98,9928.99,11943.48
887,8820.63,1202.86,5026.47,9928.07,11942.98
888,8821.11,1202.82,5027.47,9927.36,11942.71
889,8820.29,1202.81,5028.48,9926.56,11942.96
890,8819.25,1202.92,5028.83,9925.59,11941.39
891,8820.45,1202.96,5028.96,9924.22,11941.71
892,8819.85,1202.93,5028.34,9924.27,11941.34
893,8820.19,1202.99,5027.91,9923.84,11941.98
894,8820.72,1202.61,5027.89,9922.39,11940.58
895,8821.93,1202.6,5027.57,9925.39,11939.3
896,8820.76,1202.76,5027.63,9928.42,11938.76
897,8820.28,1202.54,5028.75,9926.54,11941.07
898,8822.25,1202.44,5028.91,9925.78,11943.11
899,8823.72,1202.4,5028.42,9928.05,11940.76
900,8824.14,1202.24,5028.14,9929.03,11939.32
901,8825.39,1202.51,5027.89,9928.35,11940.87
902,8823.55,1202.58,5028.74,9926.83,11941.41
903,8822.5,1202.49,5028.69,9929.22,11943.48
904,8823.39,1202.49,5028.91,9929.36,11941.71
905,8823.37,1202.51,5028.99,9928.4,11941.94
906,8824.01,1202.78,5028.44,9930.5,11943.47
907,8823.79,1202.64,5028.29,9929.71,11942.6
908,8824.26,1202.93,5028.22,9931.24,11943.8
909,8824.47,1202.8,5028.93,9931.25,11945.95
910,8824.04,1202.76,5029.88,9930.11,11945.53
911,8822.65,1202.58,5029.29,9929.83,11944.65
912,8822.08,1202.68,5028.32,9930.49,11943.73
913,8821.0,1202.72,5028.13,9930.2,11943.67
914,8820.97,1202.7,5027.77,9929.26,11943.08
915,8821.55,1202.59,5028.47,9929.07,11942.01
916,8821.51,1202.73,5028.64,9928.37,11941.16
917,8820.93,1202.6,5028.82,9928.28,11940.97
918,8819.84,1202.71,5029.1,9926.32,11941.38
919,8820.23,1202.72,5029.16,9926.91,11941.23
920,8821.31,1202.67,5029.75,9926.51,11943.4
921,8821.81,1202.55,5030.11,9927.51,11940.35
922,8820.76,1202.54,5029.68,9927.02,11938.47
923,8820.32,1202.43,5030.2,9926.43,11938.5
924,8820.4,1202.37,5030.17,9928.0,11937.73
925,8818.95,1202.34,5030.13,9927.81,11938.37
926,8818.88,1202.44,5029.9,9926.84,11938.44
927,8817.04,1202.23,5030.44,9926.55,11939.11
928,8818.65,1202.34,5029.52,9927.48,11940.12
929,8819.4,1202.42,5029.2,9925.93,11941.74
930,8820.53,1202.63,5028.99,9925.85,11941.25
931,8821.35,1202.79,5028.56,9925.2,11940.57
932,8822.47,1202.79,5027.79,9924.55,11939.46
933,8821.39,1202.64,5028.09,9923.52,11939.81
934,8821.13,1202.81,5027.88,9922.72,11937.4
935,8820.4,1202.57,5027.8,9922.77,11936.37
936,8819.61,1202.56,5027.69,9922.43,11935.91
937,8819.18,1202.44,5027.79,9922.93,11934.63
938,8819.19,1202.57,5027.29,9922.89,11935.44
939,8818.73,1202.6,5027.47,9924.47,11933.73
940,8817.67,1202.72,5027.75,9924.52,11934.75
941,8817.67,1202.69,5028.51,9924.19,11937.23
942,8816.84,1202.7,5027.96,9923.03,11936.36
943,8816.08,1202.53,5027.51,9924.2,11934.59
944,8813.48,1202.56,5025.98,9924.45,11934.23
945,8814.51,1202.43,5025.59,9924.72,11933.78
946,8814.53,1202.59,5025.79,9925.13,11933.15
947,8814.23,1202.68,5025.49,9925.1,11932.67
948,8815.45,1202.64,5024.92,9923.31,11932.28
949,8816.73,1202.44,5025.07,9924.04,11931.48
950,8815.81,1202.48,5025.84,9924.3,11930.55
951,8815.45,1202.63,5026.4,9924.21,11931.05
952,8815.2,1202.82,5025.71,9924.4,11930.82
953,8814.95,1202.99,5025.04,9926.53,11929.16
954,8814.18,1203.2,5025.95,9926.27,11927.08
955,8815.21,1203.42,5025.4,9926.27,11924.85
956,8814.58,1203.62,5025.69,9924.48,11925.06
957,8813.24,1203.41,5025.46,9923.95,11925.23
958,8812.46,1203.52,5024.36,9925.21,11924.65
959,8811.68,1203.42,5024.64,9924.75,11923.95
960,8811.78,1203.39,5024.63,9926.55,11921.09
961,8810.47,1203.17,5024.09,9926.36,11921.24
962,8811.36,1203.11,5024.53,9926.6,11921.04
963,8810.98,1203.22,5024.32,9925.79,11919.04
964,8810.99,1203.12,5024.47,9925.37,11919.26
965,8810.85,1203.2,5024.42,9927.0,11921.84
966,8809.74,1203.11,5023.84,9926.74,11920.86
967,8810.07,1203.15,5023.68,9926.45,11919.9
968,8810.19,1202.94,5023.89,9926.85,11919.08
969,8810.53,1203.02,5022.83,9924.56,11918.94
970,8809.58,1203.18,5022.19,9924.67,11919.38
971,8811.16,1203.02,5021.59,9925.39,11920.16
972,8813.06,1203.07,5020.58,9924.58,11919.32
973,8813.86,1203.19,5020.86,9926.25,11920.41
974,8814.8,1203.18,5020.75,9926.54,11918.96
975,8815.23,1203.13,5020.82,9926.55,11918.19
976,8816.39,1203.23,5020.3,9928.09,11917.05
977,8815.64,1203.22,5020.41,9926.58,11915.66
978,8815.28,1203.27,5020.85,9927.56,11915.81
979,8815.7,1203.36,5020.94,9926.16,11916.38
980,8815.98,1203.42,5021.74,9927.39,11919.12
981,8817.13,1203.44,5021.33,9927.27,11916.83
982,8818.25,1203.38,5020.37,9926.28,11917.8
983,8817.58,1203.57,5020.68,9924.19,11916.52
984,8818.15,1203.52,5021.35,9923.64,11915.34
985,8817.72,1203.5,5021.39,9925.4,11912.56
986,8816.31,1203.62,5021.86,9925.2,11915.15
987,8818.03,1203.64,5021.55,9925.5,11914.88
988,8816.19,1203.68,5020.81,9925.41,11914.8
989,8816.93,1203.92,5021.1,9923.41,11913.87
990,8816.88,1203.7,5021.34,9922.63,11912.88
991,8817.77,1203.82,5021.24,9922.76,11913.92
992,8819.09,1203.79,5022.26,9922.03,11913.52
993,8817.75,1203.94,5022.2,9921.17,11912.37
994,8816.11,1203.8,5022.52,9922.06,11912.37
995,8815.3,1203.84,5022.48,9922.88,11914.05
996,8816.97,1203.97,5023.14,9922.37,11914.68
997,8816.23,1204.1,5022.75,9921.91,11916.39
998,8816.14,1204.15,5022.66,9921.52,11915.72
999,8815.27,1204.07,5022.62,9922.14,11913.02
1000,8815.12,1204.0,5022.06,9922.82,11915.25
1001,8814.56,1204.01,5021.51,9923.34,11915.58
1002,8814.42,1203.99,5021.55,9922.05,11916.27
1003,8814.62,1203.98,5021.39,9920.61,11917.62
1004,8812.94,1204.13,5021.92,9919.44,11918.62
1005,8813.28,1204.05,5021.5,9918.03,11919.54
1006,8814.48,1203.98,5021.74,9918.38,11920.61
1007,8814.97,1204.02,5021.2,9917.06,11919.58
1008,8815.24,1204.25,5020.73,9916.72,11919.87
1009,8816.77,1204.32,5019.69,9918.01,11918.94
1010,8815.56,1204.19,5019.55,9917.56,11917.37
1011,8815.49,1204.24,5020.06,9916.42,11915.89
1012,8814.06,1204.17,5019.73,9915.78,11916.48
1013,8815.54,1204.09,5018.85,9913.81,11915.78
1014,8816.33,1203.94,5018.09,9914.45,11915.43
1015,8817.83,1203.99,5018.15,9914.56,11914.36
1016,8817.51,1204.09,5018.53,9916.77,11914.07
1017,8818.95,1204.29,5019.21,9915.78,11916.51
1018,8817.51,1204.49,5019.39,9915.25,11917.01
1019,8819.12,1204.49,5019.15,9913.82,11918.45
1020,8819.14,1204.71,5019.26,9912.05,11918.43
1021,8816.53,1204.59,5019.17,9912.08,11919.81
1022,8816.47,1204.77,5019.52,9910.47,11919.7
1023,8815.01,1204.8,5019.14,9911.27,11918.96
1024,8814.41,1204.77,5019.17,9911.68,11918.9
1025,8813.31,1204.74,5019.2,9912.24,11918.8
1026,8812.82,1204.76,5018.58,9913.44,11920.26
1027,8812.73,1204.83,5017.6,9912.68,11920.24
1028,8810.55,1204.77,5017.99,9911.28,11919.06
1029,8810.33,1204.9,5016.8,9912.86,11919.07
1030,8810.26,1204.95,5016.54,9912.36,11918.39
1031,8811.0,1205.02,5015.9,9913.49,11920.31
